OTU,Transect,Plot,Depth,value,Sample
ASV_21,D,C,B,-0.6440541188487399,TEITSDCB
ASV_21,A,C,B,5.858002665404584,TEITSACB
ASV_21,A,C,A,6.57082351399769,TEITSACA
ASV_21,C,C,B,9.285608691184589,TEITSCCB
ASV_21,B,C,B,-0.6155499685796078,TEITSBCB
ASV_41,E,C,B,-0.6261911797330906,TEITSECB
ASV_41,E,C,A,-0.6158644382781722,TEITSECA
ASV_41,D,C,B,-0.6440541188487399,TEITSDCB
ASV_41,A,C,B,7.024082431989516,TEITSACB
ASV_41,A,C,A,5.409938761853937,TEITSACA
ASV_41,C,C,B,-0.6457997202687444,TEITSCCB
ASV_41,B,C,B,-0.6155499685796078,TEITSBCB
ASV_112,E,C,B,-0.6261911797330906,TEITSECB
ASV_112,E,C,A,-0.6158644382781722,TEITSECA
ASV_112,D,C,B,-0.6440541188487399,TEITSDCB
ASV_112,A,C,B,4.336073226197259,TEITSACB
ASV_112,A,C,A,-0.659895580527698,TEITSACA
ASV_112,C,C,B,-0.6457997202687444,TEITSCCB
ASV_112,B,C,B,-0.6155499685796078,TEITSBCB
ASV_55,E,C,B,-0.6261911797330906,TEITSECB
ASV_55,E,C,A,-0.6158644382781722,TEITSECA
ASV_55,D,C,B,-0.6440541188487399,TEITSDCB
ASV_55,A,C,B,-0.6468369156417797,TEITSACB
ASV_55,A,C,A,-0.659895580527698,TEITSACA
ASV_55,C,C,B,-0.6457997202687444,TEITSCCB
ASV_55,B,C,B,-0.6155499685796078,TEITSBCB
ASV_57,E,C,B,-0.6261911797330906,TEITSECB
ASV_57,E,C,A,-0.6158644382781722,TEITSECA
ASV_57,D,C,B,-0.6440541188487399,TEITSDCB
ASV_57,A,C,B,-0.6468369156417797,TEITSACB
ASV_57,A,C,A,6.8503905201269255,TEITSACA
ASV_57,C,C,B,5.858697615242116,TEITSCCB
ASV_57,B,C,B,-0.6155499685796078,TEITSBCB
ASV_43,E,C,B,-0.6261911797330906,TEITSECB
ASV_43,E,C,A,-0.6158644382781722,TEITSECA
ASV_43,D,C,B,-0.6440541188487399,TEITSDCB
ASV_43,A,C,B,-0.6468369156417797,TEITSACB
ASV_43,A,C,A,-0.659895580527698,TEITSACA
ASV_43,C,C,B,6.596568358141704,TEITSCCB
ASV_43,B,C,B,-0.6155499685796078,TEITSBCB
ASV_66,E,C,B,-0.6261911797330906,TEITSECB
ASV_66,E,C,A,-0.6158644382781722,TEITSECA
ASV_66,D,C,B,-0.6440541188487399,TEITSDCB
ASV_66,A,C,B,-0.6468369156417797,TEITSACB
ASV_66,A,C,A,-0.659895580527698,TEITSACA
ASV_66,C,C,B,-0.6457997202687444,TEITSCCB
ASV_66,B,C,B,-0.6155499685796078,TEITSBCB
ASV_111,E,C,B,5.049784428302818,TEITSECB
ASV_111,E,C,A,-0.6158644382781722,TEITSECA
ASV_111,D,C,B,2.440261648767531,TEITSDCB
ASV_111,A,C,B,-0.6468369156417797,TEITSACB
ASV_111,A,C,A,-0.659895580527698,TEITSACA
ASV_111,C,C,B,6.938397163088252,TEITSCCB
ASV_111,B,C,B,6.4471094729092435,TEITSBCB
ASV_33,E,C,B,-0.6261911797330906,TEITSECB
ASV_33,E,C,A,-0.6158644382781722,TEITSECA
ASV_33,D,C,B,-0.6440541188487399,TEITSDCB
ASV_33,A,C,B,-0.6468369156417797,TEITSACB
ASV_33,A,C,A,-0.659895580527698,TEITSACA
ASV_33,C,C,B,-0.6457997202687444,TEITSCCB
ASV_33,B,C,B,-0.6155499685796078,TEITSBCB
ASV_42,E,C,B,-0.6261911797330906,TEITSECB
ASV_42,E,C,A,-0.6158644382781722,TEITSECA
ASV_42,D,C,B,7.620767360613318,TEITSDCB
ASV_42,A,C,B,4.822367560866631,TEITSACB
ASV_42,A,C,A,-0.659895580527698,TEITSACA
ASV_42,C,C,B,-0.6457997202687444,TEITSCCB
ASV_42,B,C,B,-0.6155499685796078,TEITSBCB
ASV_52,E,C,B,-0.6261911797330906,TEITSECB
ASV_52,E,C,A,-0.6158644382781722,TEITSECA
ASV_52,D,C,B,-0.6440541188487399,TEITSDCB
ASV_52,A,C,B,-0.6468369156417797,TEITSACB
ASV_52,A,C,A,-0.659895580527698,TEITSACA
ASV_52,C,C,B,-0.6457997202687444,TEITSCCB
ASV_52,B,C,B,-0.6155499685796078,TEITSBCB
ASV_29,E,C,B,-0.6261911797330906,TEITSECB
ASV_29,E,C,A,-0.6158644382781722,TEITSECA
ASV_29,D,C,B,-0.6440541188487399,TEITSDCB
ASV_29,A,C,B,-0.6468369156417797,TEITSACB
ASV_29,A,C,A,-0.659895580527698,TEITSACA
ASV_29,C,C,B,-0.6457997202687444,TEITSCCB
ASV_29,B,C,B,-0.6155499685796078,TEITSBCB
ASV_89,E,C,B,-0.6261911797330906,TEITSECB
ASV_89,E,C,A,-0.6158644382781722,TEITSECA
ASV_89,D,C,B,-0.6440541188487399,TEITSDCB
ASV_89,A,C,B,-0.6468369156417797,TEITSACB
ASV_89,A,C,A,-0.659895580527698,TEITSACA
ASV_89,C,C,B,-0.6457997202687444,TEITSCCB
ASV_89,B,C,B,-0.6155499685796078,TEITSBCB
ASV_88,E,C,B,-0.6261911797330906,TEITSECB
ASV_88,E,C,A,-0.6158644382781722,TEITSECA
ASV_88,D,C,B,-0.6440541188487399,TEITSDCB
ASV_88,A,C,B,-0.6468369156417797,TEITSACB
ASV_88,A,C,A,-0.659895580527698,TEITSACA
ASV_88,C,C,B,-0.6457997202687444,TEITSCCB
ASV_88,B,C,B,-0.6155499685796078,TEITSBCB
ASV_50,E,C,B,-0.6261911797330906,TEITSECB
ASV_50,E,C,A,-0.6158644382781722,TEITSECA
ASV_50,D,C,B,-0.6440541188487399,TEITSDCB
ASV_50,A,C,B,5.716656046817885,TEITSACB
ASV_50,A,C,A,7.4030989852375075,TEITSACA
ASV_50,C,C,B,-0.6457997202687444,TEITSCCB
ASV_50,B,C,B,-0.6155499685796078,TEITSBCB
ASV_91,E,C,B,-0.6261911797330906,TEITSECB
ASV_91,E,C,A,-0.6158644382781722,TEITSECA
ASV_91,D,C,B,-0.6440541188487399,TEITSDCB
